desc_noncash,year,irs_code,filing_id,ein,grant_purpose,amount_noncash,amount_cash,manner_cash,method_valuation,job_id,pdf_key,org_name,region,source_url,index
Medical goods and FMV OTC products,2009,South,237275342_2009,237275342,Medical relief aid to displaced persons,13471634,,,,008fb4f85d0119fb2d10346f485b3563959d96dc25239fe1ab0a2b1096a4a89c,EIN_237275342_YEAR_2009_FORMTYPE_990.pdf,,Asia,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F23-7275342_990_200912.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,77132,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South America,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,203910,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South America,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,22008,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South America,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,11966,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South America,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,423108,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,446310,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,206556,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,98083,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,28424,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,266210,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,61394,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,331723,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,910293,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,118794,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,123879,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,116845,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,31211,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,51000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,28080,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,370588,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,65000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,97110,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Central America & the Caribbean,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,12754,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,56685,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Central America & the Caribbean,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,162221,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,99082,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Central America & the Caribbean,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,30383,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,11708,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,10462,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,ub-Award,0,20010,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,178968,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,101180,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,129026,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,15871,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,1822171,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,56500,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,345769,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,19200,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,175861,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,162527,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,36744,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,30000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,15601,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,88830,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,6775,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,8689,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,709684,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,304800,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,51487,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,444835,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,112660,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,73064,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,162059,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,168624,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,66825,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,17451,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,14598,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,44000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,22464,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,587855,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,150000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,66549,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,1169379,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,56000,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,119977,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,48826,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,44190,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,7625,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,20069,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,35715,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,East Asia & the Pacific,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,16229,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,358474,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,South Asia,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,3050285,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,27984,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,306779,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,296281,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,45893,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
N/A N/A,2009,,520595110_2009,520595110,Sub-Award,0,19320,Wire Transfer,,16d0923ad110dfb8687feb47cee127f405d527c57d7b7735e4aa321ed14d1ebe,EIN_520595110_YEAR_2009_FORMTYPE_990.pdf,,Sub-Saharan Africa,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-0595110_990_200906.pdf,
